timestamp,spora-id,latitude,longitude,NO,NO2,O3,CO,BME680_pressure,BME680_humidity,BME680_temperature
1550654255,2,60.153481,24.918461,-0.015,-0.015,-0.0018,0.015,99194,26.73,20.68
1550654256,2,60.153408,24.918386,-0.016,-0.016,-0.0016,0.008,99200,26.73,20.68
1550654257,2,60.153336,24.91831,-0.016,-0.016,-0.0014,0.008,99195,26.72,20.68
1550654258,2,60.153267,24.91823,-0.015,-0.015,-0.0013,0.008,99195,26.72,20.68
1550654259,2,60.153194,24.918154,-0.012,-0.012,-0.0012,0.008,99198,26.7,20.68
1550654260,2,60.153122,24.918079,-0.011,-0.011,-0.001,0,99202,26.71,20.68
1550654261,2,60.153049,24.918007,-0.011,-0.011,-0.0009,-0.001,99198,26.7,20.68
1550654262,2,60.152977,24.917934,-0.009,-0.009,-0.0009,-0.009,99199,26.7,20.68
1550654263,2,60.152905,24.917858,-0.009,-0.009,-0.0008,-0.015,99204,26.69,20.68
1550654264,2,60.152828,24.917784,-0.001,-0.001,-0.0007,-0.032,99209,26.67,20.68
1550654265,2,60.152756,24.917709,-0.001,-0.001,-0.0007,-0.032,99207,26.68,20.68
1550654266,2,60.152683,24.917635,0,0,-0.0007,-0.035,99201,26.66,20.67
1550654267,2,60.152611,24.917562,0,0,-0.0007,-0.055,99204,26.67,20.67
1550654268,2,60.152538,24.91749,0.007,0.007,-0.0007,-0.066,99203,26.65,20.68
1550654269,2,60.152473,24.917418,0.009,0.009,-0.0007,-0.089,99214,26.65,20.67
1550654270,2,60.152405,24.917347,0.009,0.009,-0.0006,-0.089,99215,26.65,20.67
1550654271,2,60.152336,24.917276,0.011,0.011,-0.0005,-0.108,99222,26.62,20.67
1550654272,2,60.152267,24.91721,0.018,0.018,-0.0005,-0.112,99222,26.63,20.67
1550654273,2,60.152203,24.917143,0.018,0.018,-0.0004,-0.112,99225,26.6,20.67
1550654274,2,60.152134,24.917078,0.018,0.018,-0.0004,-0.112,99215,26.63,20.67
1550654275,2,60.152073,24.917015,0.019,0.019,-0.0002,-0.112,99215,26.61,20.67
1550654276,2,60.152004,24.916958,0.019,0.019,-0.0002,-0.112,99212,26.59,20.67
1550654277,2,60.151939,24.916876,0.019,0.019,-0.0002,-0.112,99210,26.58,20.67
1550654278,2,60.151878,24.916809,0.019,0.019,-0.0002,-0.112,99213,26.56,20.67
1550654279,2,60.151829,24.916758,0.018,0.018,-0.0002,-0.108,99221,26.58,20.67
1550654280,2,60.151783,24.916704,0.018,0.018,0,-0.058,99217,26.56,20.67
1550654281,2,60.151741,24.916634,0.015,0.015,0,-0.044,99220,26.55,20.67
1550654282,2,60.151711,24.916534,0.011,0.011,0.0001,-0.044,99213,26.54,20.66
1550654283,2,60.151688,24.916437,0.011,0.011,0.0001,-0.044,99223,26.54,20.66
1550654284,2,60.151676,24.916328,0.008,0.008,0.0002,-0.019,99228,26.52,20.66
1550654285,2,60.151669,24.916229,0.008,0.008,0.0003,-0.002,99230,26.51,20.66
1550654286,2,60.151672,24.916124,0.008,0.008,0.0003,0.005,99233,26.51,20.66
1550654287,2,60.151676,24.916025,0.008,0.008,0.0004,0.005,99233,26.5,20.66
1550654288,2,60.151684,24.915924,0.008,0.008,0.0005,0.01,99226,26.49,20.66
1550654289,2,60.151688,24.915833,0.008,0.008,0.0006,0.012,99221,26.48,20.66
1550654290,2,60.151684,24.915749,0.008,0.008,0.0007,0.038,99222,26.46,20.66
1550654291,2,60.151669,24.915674,0.006,0.006,0.0007,0.038,99227,26.46,20.66
1550654292,2,60.151642,24.915613,0.006,0.006,0.0008,0.012,99227,26.45,20.66
1550654293,2,60.151604,24.915562,0.006,0.006,0.0009,0.005,99231,26.45,20.66
1550654294,2,60.151558,24.91552,0.008,0.008,0.0009,-0.017,99235,26.44,20.66
1550654295,2,60.151512,24.915483,0.008,0.008,0.0009,-0.017,99234,26.42,20.66
1550654296,2,60.15147,24.915455,0.009,0.009,0.0009,0.012,99240,26.41,20.66
1550654297,2,60.151428,24.915428,0.01,0.01,0.0007,0.012,99247,26.42,20.66
1550654298,2,60.15139,24.915396,0.016,0.016,0.0006,0.012,99239,26.42,20.65
1550654299,2,60.151348,24.915363,0.016,0.016,0.0006,0.021,99239,26.4,20.65
1550654300,2,60.15131,24.915327,0.016,0.016,0.0006,-0.007,99249,26.39,20.65
1550654301,2,60.151272,24.915289,0.016,0.016,0.0006,-0.012,99248,26.39,20.65
1550654302,2,60.151237,24.915258,0.016,0.016,0.0006,-0.012,99239,26.38,20.65
1550654303,2,60.151211,24.915241,0.019,0.019,0.0006,-0.017,99249,26.37,20.65
1550654304,2,60.151192,24.915226,0.019,0.019,0.0005,-0.017,99253,26.38,20.65
1550654305,2,60.151188,24.915211,0.019,0.019,0.0005,-0.017,99256,26.36,20.65
1550654306,2,60.151184,24.915203,0.019,0.019,0.0002,-0.012,99257,26.37,20.65
1550654307,2,60.151188,24.915195,0.019,0.019,0,-0.007,99257,26.36,20.65
1550654308,2,60.151192,24.915199,0.012,0.012,0,-0.004,99259,26.36,20.64
1550654309,2,60.151196,24.915194,0.005,0.005,-0.0002,0.021,99260,26.36,20.65
1550654310,2,60.151196,24.915188,0.005,0.005,-0.0004,0.021,99260,26.36,20.65
1550654311,2,60.151196,24.915186,0.002,0.002,-0.0005,0.021,99258,26.34,20.65
1550654312,2,60.151196,24.915186,0.002,0.002,-0.0006,0.021,99254,26.35,20.64
1550654313,2,60.151196,24.915186,-0.001,-0.001,-0.0007,0.021,99260,26.35,20.64
1550654314,2,60.151196,24.915186,-0.002,-0.002,-0.0007,0.014,99256,26.35,20.64
1550654315,2,60.151188,24.915188,-0.004,-0.004,-0.0007,0.017,99260,26.37,20.64
1550654316,2,60.151169,24.915169,-0.005,-0.005,-0.0007,0.022,99266,26.36,20.64
1550654317,2,60.151142,24.915134,-0.006,-0.006,-0.0008,0.027,99259,26.37,20.64
1550654318,2,60.151112,24.915106,-0.006,-0.006,-0.0008,0.036,99260,26.36,20.64
1550654319,2,60.151073,24.915071,-0.006,-0.006,-0.0008,0.036,99259,26.38,20.63
1550654320,2,60.151039,24.915039,-0.006,-0.006,-0.0009,0.036,99261,26.37,20.63
1550654321,2,60.151005,24.915014,-0.006,-0.006,-0.001,0.045,99261,26.37,20.64
1550654322,2,60.15097,24.914991,-0.006,-0.006,-0.0014,0.047,99261,26.37,20.63
1550654323,2,60.150932,24.914984,-0.006,-0.006,-0.0017,0.047,99261,26.4,20.63
1550654324,2,60.15089,24.914976,-0.006,-0.006,-0.0021,0.06,99261,26.39,20.63
1550654325,2,60.150848,24.914978,-0.004,-0.004,-0.0022,0.066,99264,26.4,20.63
1550654326,2,60.150806,24.914997,-0.004,-0.004,-0.0023,0.066,99264,26.41,20.63
1550654327,2,60.150768,24.91502,-0.004,-0.004,-0.0025,0.066,99264,26.41,20.63
1550654328,2,60.150734,24.915064,-0.001,-0.001,-0.0031,0.066,99265,26.42,20.63
1550654329,2,60.150703,24.915113,0.005,0.005,-0.0032,0.066,99270,26.43,20.63
1550654330,2,60.150684,24.915169,0.005,0.005,-0.0033,0.066,99265,26.43,20.62
1550654331,2,60.150673,24.915226,0.007,0.007,-0.0033,0.06,99262,26.42,20.62
1550654332,2,60.150665,24.915287,0.007,0.007,-0.0033,0.047,99254,26.44,20.62
1550654333,2,60.150661,24.915369,0.007,0.007,-0.0032,0.047,99247,26.44,20.62
1550654334,2,60.150665,24.915449,0.007,0.007,-0.0032,0.018,99237,26.45,20.62
1550654335,2,60.150677,24.915525,0.007,0.007,-0.0031,-0.013,99239,26.44,20.62
1550654336,2,60.1507,24.915585,0.007,0.007,-0.0029,-0.027,99232,26.44,20.62
1550654337,2,60.150726,24.91564,0.008,0.008,-0.0028,-0.027,99224,26.44,20.62
1550654338,2,60.150764,24.915674,0.009,0.009,-0.0026,-0.027,99216,26.45,20.62
1550654339,2,60.150803,24.915714,0.012,0.012,-0.0024,-0.037,99203,26.45,20.62
1550654340,2,60.150841,24.915751,0.012,0.012,-0.0023,-0.037,99203,26.46,20.62
1550654341,2,60.150871,24.915789,0.012,0.012,-0.0022,-0.039,99192,26.43,20.61
1550654342,2,60.150906,24.915825,0.011,0.011,-0.0021,-0.039,99192,26.46,20.61
1550654343,2,60.150936,24.915859,0.011,0.011,-0.002,-0.039,99193,26.46,20.6
1550654344,2,60.150967,24.915894,0.011,0.011,-0.0019,-0.039,99205,26.45,20.6
1550654345,2,60.151001,24.915922,0.009,0.009,-0.0018,-0.039,99213,26.47,20.6
1550654346,2,60.151024,24.915949,0.006,0.006,-0.0018,-0.039,99222,26.45,20.61
1550654347,2,60.151047,24.915972,0.009,0.009,-0.0018,-0.039,99229,26.45,20.61
1550654348,2,60.151066,24.915991,0.009,0.009,-0.0017,-0.039,99225,26.47,20.6
1550654349,2,60.151077,24.916002,0.009,0.009,-0.0017,-0.057,99226,26.45,20.6
1550654350,2,60.151085,24.916006,0.009,0.009,-0.0015,-0.046,99224,26.45,20.6
1550654351,2,60.151085,24.91601,-0.005,-0.005,-0.0014,-0.046,99227,26.43,20.6
1550654352,2,60.151089,24.91601,-0.009,-0.009,-0.0013,-0.046,99233,26.44,20.6
1550654353,2,60.151093,24.91601,-0.01,-0.01,-0.0012,-0.046,99240,26.43,20.6
1550654354,2,60.151093,24.91601,-0.011,-0.011,-0.001,-0.046,99248,26.42,20.6
1550654355,2,60.151093,24.91601,-0.011,-0.011,-0.0009,-0.046,99231,26.41,20.6
1550654356,2,60.151093,24.91601,-0.011,-0.011,-0.0009,-0.035,99230,26.4,20.6
1550654357,2,60.1511,24.916012,-0.011,-0.011,-0.0008,-0.013,99230,26.4,20.59
1550654358,2,60.151108,24.916016,-0.011,-0.011,-0.0007,-0.013,99237,26.39,20.6
1550654359,2,60.151112,24.916018,-0.01,-0.01,-0.0006,0.012,99239,26.39,20.6
1550654360,2,60.151112,24.916019,-0.005,-0.005,-0.0004,0.037,99237,26.38,20.59
1550654361,2,60.151112,24.916018,-0.001,-0.001,-0.0003,0.038,99239,26.37,20.59
1550654362,2,60.151112,24.916018,-0.001,-0.001,-0.0002,0.038,99256,26.35,20.59
1550654363,2,60.151112,24.916018,-0.001,-0.001,-0.0002,0.052,99258,26.35,20.59
1550654364,2,60.151112,24.916018,-0.001,-0.001,-0.0002,0.058,99252,26.35,20.59
1550654365,2,60.151112,24.916018,-0.001,-0.001,-0.0002,0.07,99250,26.35,20.59
1550654366,2,60.151112,24.916018,-0.001,-0.001,-0.0001,0.077,99252,26.34,20.59
1550654367,2,60.151112,24.916018,-0.001,-0.001,0,0.08,99255,26.32,20.59
1550654368,2,60.151112,24.916018,-0.001,-0.001,0,0.098,99255,26.3,20.59
1550654369,2,60.151112,24.916018,-0.001,-0.001,0,0.107,99255,26.31,20.58
1550654370,2,60.151112,24.916018,-0.002,-0.002,0,0.137,99247,26.3,20.58
1550654371,2,60.151112,24.916018,-0.002,-0.002,0,0.137,99232,26.3,20.58
1550654372,2,60.151108,24.916004,-0.004,-0.004,0,0.137,99238,26.29,20.58
1550654373,2,60.151104,24.916,-0.009,-0.009,0,0.137,99248,26.28,20.58
1550654374,2,60.1511,24.916,-0.009,-0.009,0,0.137,99252,26.26,20.58
1550654375,2,60.151104,24.915997,-0.009,-0.009,0,0.137,99248,26.27,20.58
1550654376,2,60.151104,24.915997,-0.009,-0.009,0,0.137,99247,26.26,20.58
1550654377,2,60.151104,24.915997,-0.009,-0.009,0.0002,0.137,99251,26.26,20.58
1550654378,2,60.151104,24.915997,-0.013,-0.013,0.0003,0.087,99249,26.25,20.58
1550654379,2,60.151104,24.915997,-0.014,-0.014,0.0004,0.075,99252,26.25,20.58
1550654380,2,60.151104,24.915997,-0.014,-0.014,0.0004,0.065,99255,26.24,20.57
1550654381,2,60.151104,24.915997,-0.014,-0.014,0.0004,0.063,99256,26.24,20.58
1550654382,2,60.151104,24.915997,-0.014,-0.014,0.0004,0.062,99254,26.23,20.57
1550654383,2,60.151104,24.915997,-0.014,-0.014,0.0003,0.058,99262,26.22,20.57
1550654384,2,60.151104,24.915997,-0.014,-0.014,0.0003,0.053,99268,26.22,20.57
1550654385,2,60.151104,24.915997,-0.014,-0.014,0.0001,0.039,99255,26.21,20.57
1550654386,2,60.151104,24.915997,-0.014,-0.014,0.0001,0.03,99247,26.2,20.58
1550654387,2,60.151104,24.915997,-0.014,-0.014,0.0001,-0.009,99233,26.2,20.57
1550654388,2,60.151104,24.915997,-0.014,-0.014,0.0002,-0.012,99240,26.21,20.57
1550654389,2,60.151104,24.915997,-0.014,-0.014,0.0003,-0.012,99239,26.19,20.57
1550654390,2,60.151104,24.915997,-0.015,-0.015,0.0005,-0.012,99239,26.19,20.57
1550654391,2,60.151104,24.915997,-0.015,-0.015,0.0005,-0.012,99248,26.19,20.57
1550654392,2,60.151104,24.915997,-0.015,-0.015,0.0005,-0.012,99248,26.18,20.57
1550654393,2,60.151104,24.915997,-0.015,-0.015,0.0005,-0.012,99247,26.17,20.56
1550654394,2,60.151104,24.915997,-0.014,-0.014,0.0003,-0.025,99254,26.18,20.56
1550654395,2,60.151104,24.915997,-0.004,-0.004,0.0002,-0.043,99257,26.19,20.57
1550654396,2,60.151104,24.915997,-0.003,-0.003,0.0002,-0.043,99249,26.18,20.56
1550654397,2,60.151104,24.915997,-0.003,-0.003,0.0001,-0.043,99235,26.18,20.56
1550654398,2,60.151104,24.915997,-0.003,-0.003,0.0001,-0.043,99221,26.17,20.56
1550654399,2,60.151104,24.915997,-0.003,-0.003,0,-0.043,99213,26.16,20.56
1550654400,2,60.151104,24.915997,-0.004,-0.004,0,-0.015,99223,26.16,20.56
1550654401,2,60.151104,24.915997,-0.004,-0.004,0,-0.015,99239,26.15,20.56
1550654402,2,60.151104,24.915997,-0.004,-0.004,0,-0.015,99237,26.17,20.56
1550654403,2,60.151104,24.915997,-0.003,-0.003,0,-0.015,99249,26.17,20.56
1550654404,2,60.151104,24.915997,-0.003,-0.003,0,-0.043,99249,26.16,20.56
1550654405,2,60.151104,24.915997,0,0,0,-0.059,99240,26.15,20.55
1550654406,2,60.151104,24.915997,0.002,0.002,0,-0.069,99250,26.15,20.55
1550654407,2,60.151104,24.915997,0.004,0.004,0,-0.079,99247,26.15,20.55
1550654408,2,60.151104,24.915997,0.006,0.006,0,-0.079,99251,26.15,20.55
1550654409,2,60.151104,24.915997,0.006,0.006,0.0001,-0.085,99249,26.14,20.55
1550654410,2,60.151104,24.916023,0.014,0.014,0.0001,-0.085,99255,26.16,20.55
1550654411,2,60.151123,24.916044,0.014,0.014,0.0002,-0.085,99255,26.16,20.55
1550654412,2,60.15115,24.916075,0.02,0.02,0.0003,-0.089,99259,26.15,20.55
1550654413,2,60.151173,24.916107,0.021,0.021,0.0004,-0.1,99254,26.15,20.55
1550654414,2,60.151203,24.916136,0.021,0.021,0.0004,-0.103,99260,26.15,20.55
1550654415,2,60.151226,24.916168,0.021,0.021,0.0005,-0.103,99254,26.14,20.55
1550654416,2,60.151257,24.916197,0.021,0.021,0.0006,-0.103,99256,26.14,20.55
1550654417,2,60.151283,24.91622,0.021,0.021,0.0006,-0.1,99255,26.14,20.55
1550654418,2,60.151299,24.916229,0.021,0.021,0.0006,-0.1,99255,26.14,20.55
1550654419,2,60.15131,24.916233,0.021,0.021,0.0006,-0.1,99253,26.13,20.55
1550654420,2,60.151314,24.916233,0.02,0.02,0.0006,-0.089,99253,26.13,20.55
1550654421,2,60.151318,24.916227,0.017,0.017,0.0006,-0.085,99250,26.13,20.54
1550654422,2,60.151318,24.916222,0.017,0.017,0.0006,-0.08,99247,26.14,20.54
1550654423,2,60.151314,24.916218,0.016,0.016,0.0007,-0.069,99254,26.12,20.54
1550654424,2,60.151314,24.916218,0.015,0.015,0.0006,-0.068,99261,26.12,20.55
1550654425,2,60.151314,24.916218,0.012,0.012,0.0006,-0.058,99256,26.11,20.54
1550654426,2,60.151314,24.916218,0.007,0.007,0.0006,-0.049,99253,26.12,20.54
1550654427,2,60.15131,24.916203,0.002,0.002,0.0007,-0.042,99259,26.11,20.54
1550654428,2,60.151314,24.916197,0.002,0.002,0.0007,-0.041,99259,26.09,20.54
1550654429,2,60.151318,24.916191,0,0,0.0007,-0.038,99260,26.09,20.54
1550654430,2,60.151325,24.916191,0,0,0.0007,-0.028,99255,26.08,20.54
1550654431,2,60.151325,24.916193,-0.004,-0.004,0.0007,-0.024,99251,26.1,20.54
1550654432,2,60.151325,24.916193,-0.006,-0.006,0.0007,0.008,99252,26.09,20.54
1550654433,2,60.151325,24.916193,-0.007,-0.007,0.0008,0.008,99251,26.07,20.53
1550654434,2,60.151333,24.916191,-0.007,-0.007,0.0007,0.013,99250,26.08,20.53
1550654435,2,60.151337,24.916191,-0.007,-0.007,0.0007,0.013,99250,26.08,20.53
1550654436,2,60.151337,24.916191,-0.007,-0.007,0.0007,0.044,99250,26.08,20.53
1550654437,2,60.151337,24.916189,-0.007,-0.007,0.0004,0.067,99250,26.07,20.54
1550654438,2,60.151337,24.916189,-0.007,-0.007,0.0001,0.067,99255,26.06,20.54
1550654439,2,60.151337,24.916187,-0.006,-0.006,0,0.067,99255,26.07,20.54
1550654440,2,60.151337,24.916187,-0.003,-0.003,0,0.073,99258,26.06,20.53
1550654441,2,60.151337,24.916187,-0.003,-0.003,0,0.073,99261,26.06,20.53
1550654442,2,60.151337,24.916187,0.002,0.002,0,0.073,99259,26.05,20.53
1550654443,2,60.151337,24.916187,0.002,0.002,0,0.073,99260,26.05,20.53
1550654444,2,60.151337,24.916187,0.003,0.003,-0.0001,0.073,99260,26.06,20.53
1550654445,2,60.151337,24.916187,0.003,0.003,-0.0001,0.073,99265,26.05,20.53
1550654446,2,60.151329,24.916189,0.006,0.006,-0.0002,0.067,99263,26.05,20.53
1550654447,2,60.151329,24.916191,0.007,0.007,-0.0003,0.067,99264,26.05,20.53
1550654448,2,60.151329,24.916197,0.009,0.009,-0.0003,0.067,99258,26.04,20.53
1550654449,2,60.151333,24.916197,0.009,0.009,-0.0003,0.043,99251,26.05,20.52
1550654450,2,60.151333,24.916197,0.009,0.009,-0.0004,0.04,99259,26.05,20.52
1550654451,2,60.151333,24.916197,0.009,0.009,-0.0004,0.035,99257,26.04,20.52
1550654452,2,60.151333,24.916197,0.009,0.009,-0.0004,0.028,99258,26.04,20.52
1550654453,2,60.151333,24.916197,0.009,0.009,-0.0004,0.023,99247,26.04,20.52
1550654454,2,60.151333,24.916197,0.01,0.01,-0.0005,0.022,99250,26.04,20.52
1550654455,2,60.151333,24.916197,0.01,0.01,-0.0005,0.022,99248,26.06,20.52
1550654456,2,60.151333,24.916197,0.01,0.01,-0.0005,0,99257,26.06,20.52
1550654457,2,60.151333,24.916197,0.01,0.01,-0.0005,0,99265,26.05,20.52
1550654458,2,60.151333,24.916197,0.01,0.01,-0.0005,-0.033,99262,26.04,20.52
1550654459,2,60.151333,24.916197,0.01,0.01,-0.0005,-0.038,99262,26.05,20.52
1550654460,2,60.151333,24.916197,0.01,0.01,-0.0005,-0.044,99263,26.05,20.52
1550654461,2,60.151333,24.916197,0.009,0.009,-0.0005,-0.044,99268,26.04,20.51
1550654462,2,60.151333,24.916197,0.007,0.007,-0.0005,-0.044,99259,26.03,20.51
1550654463,2,60.151333,24.916197,-0.001,-0.001,-0.0005,-0.044,99264,26.04,20.51
1550654464,2,60.151333,24.916197,-0.001,-0.001,-0.0005,-0.044,99250,26.04,20.51
1550654465,2,60.151333,24.916197,-0.001,-0.001,-0.0006,-0.044,99252,26.02,20.52
1550654466,2,60.151333,24.916197,-0.001,-0.001,-0.0006,-0.044,99251,26.04,20.51
1550654467,2,60.151333,24.916197,-0.001,-0.001,-0.0006,-0.041,99236,26.03,20.52
1550654468,2,60.151333,24.916197,-0.001,-0.001,-0.0006,-0.041,99239,26.03,20.51
1550654469,2,60.151333,24.916197,-0.001,-0.001,-0.0006,-0.033,99238,26.03,20.51
1550654470,2,60.151333,24.916197,-0.001,-0.001,-0.0007,-0.019,99248,26.03,20.51
1550654471,2,60.151333,24.916197,0.005,0.005,-0.0007,-0.019,99239,26.02,20.51
1550654472,2,60.151333,24.916197,0.01,0.01,-0.0007,-0.019,99253,26.04,20.51
1550654473,2,60.151333,24.916197,0.013,0.013,-0.0007,-0.018,99261,26.03,20.51
1550654474,2,60.151333,24.916197,0.013,0.013,-0.0007,-0.018,99255,26.01,20.5
1550654475,2,60.151302,24.916212,0.013,0.013,-0.0007,-0.018,99229,26.01,20.5
1550654476,2,60.151306,24.916216,0.013,0.013,-0.0007,-0.018,99239,26,20.51
1550654477,2,60.151306,24.91622,0.013,0.013,-0.0008,-0.018,99249,26.01,20.5
1550654478,2,60.151302,24.916224,0.014,0.014,-0.0009,-0.017,99255,26.01,20.51
1550654479,2,60.151302,24.916224,0.016,0.016,-0.0009,-0.019,99252,26.01,20.51
1550654480,2,60.151302,24.916224,0.016,0.016,-0.0009,-0.019,99235,26.01,20.5
1550654481,2,60.151302,24.916224,0.016,0.016,-0.0009,-0.019,99256,26.01,20.5
1550654482,2,60.151302,24.916224,0.014,0.014,-0.0007,-0.019,99213,26,20.5
1550654483,2,60.151302,24.916224,0.013,0.013,-0.0007,-0.019,99238,26.01,20.5
1550654484,2,60.151302,24.916224,0.01,0.01,-0.0006,-0.019,99252,26.01,20.5
1550654486,2,60.151302,24.916224,0.005,0.005,-0.0004,-0.019,99235,26,20.5
1550654486,2,60.151302,24.916224,0.003,0.003,-0.0003,-0.018,99247,26.01,20.5
1550654487,2,60.151302,24.916224,0.003,0.003,-0.0002,-0.002,99254,25.99,20.49
1550654488,2,60.151302,24.916224,0,0,0,-0.002,99237,26,20.5
1550654489,2,60.151302,24.916224,0,0,0,-0.001,99236,25.99,20.49
1550654490,2,60.151302,24.916224,-0.002,-0.002,0,-0.001,99237,25.98,20.5
1550654491,2,60.151302,24.916224,-0.002,-0.002,0,-0.001,99249,25.98,20.5
1550654492,2,60.151302,24.916224,-0.003,-0.003,0,-0.001,99249,25.95,20.49
1550654493,2,60.151302,24.916224,-0.004,-0.004,0,-0.001,99260,25.95,20.49
1550654494,2,60.151302,24.916224,-0.005,-0.005,0,-0.001,99260,25.97,20.5
1550654495,2,60.151302,24.916224,-0.007,-0.007,0,-0.001,99266,25.95,20.49
1550654496,2,60.151302,24.916224,-0.008,-0.008,0,-0.002,99247,25.97,20.49
1550654497,2,60.151302,24.916224,-0.01,-0.01,0,-0.035,99263,25.94,20.49
1550654498,2,60.151302,24.916224,-0.01,-0.01,0,-0.035,99264,25.95,20.49
1550654499,2,60.151302,24.916224,-0.01,-0.01,0,-0.035,99260,25.93,20.49
1550654500,2,60.151302,24.916224,-0.012,-0.012,0,-0.035,99257,25.93,20.49
1550654501,2,60.151302,24.916224,-0.012,-0.012,0,-0.046,99252,25.93,20.49
1550654502,2,60.151302,24.916224,-0.012,-0.012,0,-0.046,99258,25.92,20.49
1550654503,2,60.151302,24.916224,-0.012,-0.012,0,-0.046,99266,25.92,20.48
1550654504,2,60.151302,24.916224,-0.012,-0.012,0,-0.046,99259,25.91,20.48
1550654505,2,60.151302,24.916224,-0.012,-0.012,0,-0.046,99258,25.91,20.48
1550654506,2,60.151302,24.916224,-0.012,-0.012,0,-0.057,99249,25.9,20.48
1550654507,2,60.151302,24.916224,-0.01,-0.01,0,-0.057,99240,25.9,20.48
1550654508,2,60.151302,24.916224,-0.01,-0.01,0,-0.048,99252,25.92,20.48
1550654509,2,60.151302,24.916224,-0.01,-0.01,0,-0.046,99259,25.91,20.49
1550654510,2,60.151302,24.916224,-0.008,-0.008,0,-0.046,99258,25.88,20.48
1550654511,2,60.151302,24.916224,-0.008,-0.008,0,-0.036,99254,25.88,20.48
1550654512,2,60.151302,24.916224,-0.002,-0.002,0,-0.036,99259,25.9,20.48
1550654513,2,60.151302,24.916224,-0.002,-0.002,0.0001,-0.036,99250,25.88,20.48
1550654514,2,60.151302,24.916224,-0.002,-0.002,0.0001,-0.036,99254,25.87,20.48
1550654515,2,60.151302,24.916224,0,0,0.0001,-0.011,99259,25.87,20.48
1550654516,2,60.151302,24.916224,0.002,0.002,0.0001,-0.011,99254,25.87,20.48
1550654517,2,60.151302,24.916224,0.002,0.002,0.0001,0.007,99257,25.86,20.47
1550654518,2,60.151302,24.916224,0.002,0.002,0.0001,0.03,99260,25.87,20.48
1550654519,2,60.151302,24.916224,0.002,0.002,0.0001,0.033,99266,25.85,20.47
1550654520,2,60.151302,24.916224,0.002,0.002,0,0.058,99263,25.86,20.48
1550654521,2,60.151302,24.916224,0.002,0.002,0,0.058,99260,25.84,20.47
1550654522,2,60.151302,24.916224,0.001,0.001,0,0.063,99267,25.86,20.47
1550654523,2,60.151302,24.916224,0.001,0.001,0,0.079,99268,25.84,20.47
1550654524,2,60.151302,24.916224,0.001,0.001,0,0.08,99264,25.85,20.47
1550654525,2,60.151302,24.916224,-0.001,-0.001,0,0.081,99268,25.85,20.47
1550654526,2,60.151302,24.916224,-0.001,-0.001,0,0.086,99267,25.84,20.47
1550654527,2,60.151302,24.916224,-0.005,-0.005,-0.0001,0.127,99270,25.84,20.47
1550654528,2,60.151302,24.916224,-0.005,-0.005,-0.0001,0.13,99264,25.85,20.46
1550654529,2,60.151302,24.916224,-0.005,-0.005,-0.0001,0.13,99264,25.84,20.46
1550654530,2,60.151302,24.916224,-0.005,-0.005,-0.0001,0.13,99264,25.84,20.47
1550654531,2,60.151302,24.916224,-0.017,-0.017,0,0.127,99265,25.85,20.47
1550654532,2,60.151302,24.916224,-0.019,-0.019,0,0.125,99263,25.83,20.46
1550654533,2,60.151302,24.916224,-0.019,-0.019,0.0001,0.081,99262,25.85,20.46
1550654534,2,60.151302,24.916224,-0.019,-0.019,0.0002,0.081,99257,25.84,20.46
1550654535,2,60.151302,24.916224,-0.019,-0.019,0.0002,0.081,99257,25.84,20.46
1550654536,2,60.151302,24.916224,-0.019,-0.019,0.0003,0.081,99259,25.84,20.46
1550654537,2,60.151302,24.916224,-0.019,-0.019,0.0003,0.081,99260,25.83,20.45
1550654538,2,60.151302,24.916224,-0.018,-0.018,0.0004,0.068,99257,25.84,20.46
1550654539,2,60.151302,24.916224,-0.018,-0.018,0.0004,0.068,99257,25.84,20.45
1550654540,2,60.151302,24.916224,-0.018,-0.018,0.0004,0.035,99259,25.84,20.45
1550654541,2,60.151302,24.916224,-0.007,-0.007,0.0004,0.035,99261,25.82,20.45
1550654542,2,60.151302,24.916224,-0.007,-0.007,0.0003,0.032,99257,25.85,20.45
1550654543,2,60.151302,24.916224,-0.006,-0.006,0.0002,0.032,99260,25.84,20.45
1550654544,2,60.151302,24.916224,-0.002,-0.002,0.0002,0.025,99258,25.83,20.45
1550654545,2,60.151302,24.916224,-0.002,-0.002,0.0002,0.007,99262,25.83,20.45
1550654546,2,60.151302,24.916224,-0.002,-0.002,0.0001,0.004,99265,25.84,20.45
1550654547,2,60.151302,24.916224,-0.002,-0.002,0.0001,0.004,99260,25.85,20.45
1550654548,2,60.151302,24.916224,-0.002,-0.002,0.0001,-0.011,99260,25.84,20.45
1550654549,2,60.151302,24.916224,0,0,0.0001,-0.016,99260,25.85,20.45
1550654550,2,60.151302,24.916224,0,0,0.0001,-0.02,99256,25.83,20.45
1550654551,2,60.151302,24.916224,0,0,0,-0.04,99257,25.83,20.45
1550654552,2,60.151302,24.916224,0,0,0,-0.04,99259,25.83,20.45
1550654553,2,60.151302,24.916224,0,0,-0.0001,-0.047,99266,25.83,20.45
1550654554,2,60.151318,24.916203,-0.002,-0.002,-0.0001,-0.048,99266,25.84,20.45
1550654555,2,60.151314,24.916197,-0.002,-0.002,-0.0001,-0.088,99270,25.84,20.44
1550654556,2,60.15131,24.916193,-0.008,-0.008,-0.0001,-0.09,99268,25.84,20.44
